question,id,question_id,language,comment,label,numerical_label,author,topic
"Würden Sie dafür sprechen, daß die Wahlrechte auf Gemeindeebene für Ausländer eingeführt werden, die in der Schweiz seit mindestens zehn Jahren leben, und zwar in der ganzen Schweiz?",74319,1449,fr,"Ich würde sogar noch weiter gehen: Jeder, der sich in der Schweiz auf Dauer niederlassen hat, sollte an den politischen Beratungen in seinem Heimatland teilnehmen können.",FAVOR,100,90a1b356101c,Immigration
Würden Sie eine Frauenquote in den Verwaltungsräten und Verwaltungsräten der börsennotierten Unternehmen einführen?,74320,1457,fr,"Die Chancengleichheit wird auf allen Ebenen eingeschlagen, vom gewöhnlichen Gender- und Gehaltsverschiedenheiten bis hin zu Diskriminierungen in der Beschäftigung.",FAVOR,100,90a1b356101c,Society
"Sollten die Bundesrepublik und die Kantone im Rahmen der dritten Reform der Unternehmensbesteuerung (RTE III) Steuersatzverluste akzeptieren, um internationale Unternehmen in der Schweiz zu halten, die leichter verlegt werden können?",74321,1463,fr,Eine solche Erpressung des Steuerdumping würde zu einem drastischen Rückgang des Staatshaushalts und zu einem schnellen Abbau der öffentlichen Dienste führen.,AGAINST,0,90a1b356101c,Finances
Sind Sie für ein Mindestlohn von CHF 4000 für alle Arbeitnehmer (für eine Vollzeitstelle)?,74322,1467,fr,"POP&SolidarityS ist der Ursprung der ersten kantonalen Initiativen, die in diesem Sinne eingereicht wurden.",FAVOR,100,90a1b356101c,Economy
Sollten die Direktzahlungen zur Förderung der biologischen Produktion zu Lasten der herkömmlichen landwirtschaftlichen Betriebe erhöht werden?,74323,1469,fr,Wir sind uns in diesem Sinne für die Initiative des Vereinten Bauernswerks für eine echte Lebensmittel-Souveränität in der Schweiz einsetzen.,FAVOR,100,90a1b356101c,Economy
Sind Sie für die vollständige Liberalisierung des Strommarktes (auch für KMU und Privathaushalte)?,74325,1474,fr,Für einen wirklichen öffentlichen Stromdienst unter Kontrolle seiner Nutzer und seiner Mitarbeiter.,AGAINST,0,90a1b356101c,Infrastructure & Environment
"Sollten die Umwelt- und Landschaftsschutzrichtlinien erleichtert werden, um den Bau und den Ausbau von Wind-, Solar- und Wasserkraftwerken zu fördern?",74327,1476,fr,Diese Linderung muß jedoch mit größter Achtung für Umwelt und Ökosysteme erfolgen.,FAVOR,100,90a1b356101c,Infrastructure & Environment
"Eine CO2-Steuer, die bisher auf fossilen Brennstoffen (Masto, Erdgas) gilt, sollte diese auf Brennstoffe (z.B. Erdgas, Erdgas) ausgeweitet werden?",74328,1477,fr,Nur wenn eine Verbrauchsgradigkeitsgradung eingeführt wird.,FAVOR,75,90a1b356101c,Infrastructure & Environment
Soll das derzeitige Moratorium für genetisch veränderte Pflanzen und Tiere in der Schweizer Landwirtschaft über 2017 hinaus verlängert werden?,74329,1478,fr,"Die Kommission hat die Kommission mit der Kommission übermittelt, wie sie die Kommission in ihrem Bericht und den Bericht unterstützen kann.",FAVOR,100,90a1b356101c,Infrastructure & Environment
Die Kommission hat die Kommission mit der Erörterung der Kommission über die Einführung eines neuen Systems zur Verbesserung der Verkehrssicherheit in Europa gefordert.,74330,1481,fr,"Wir sind für einen großen Übergang zum Eisenbahnverkehr in Personen- und Güterverkehr, der den ökologischen Schaden des schweizerischen Straßenverkehrs erhöhen wird.",AGAINST,0,90a1b356101c,Infrastructure & Environment
In den letzten Jahren sind die Regeln für den Erwerb und den Besitz von Waffen gestiegen.,74334,1488,fr,"Die Möglichkeit, sich eine Waffe zu beschaffen, muss noch verschärft werden.",FAVOR,100,90a1b356101c,Security
"Sollten die Befugnisse der Sicherheitsbehörden für die vorbeugende Überwachung von Post-, Telefon- und E-Mail-Mails erweitert werden?",74335,1489,fr,Der Schutz privater Daten muss über Sicherheitsrichtlinien hinausgehen.,AGAINST,0,90a1b356101c,Security
Sollte die Schweiz das Schengen-Abkommen mit der EU kündigen und Personenkontrollen direkt an den Grenzen wieder einführen?,74336,1492,fr,"Die Schweiz sollte Maßnahmen zur Bekämpfung von Dumnping und zum Schutz der Arbeitnehmer ergreifen, das ist alles!",AGAINST,0,90a1b356101c,Security
Sollte die Schweiz in den nächsten vier Jahren Verhandlungen über ihr EU-Mitgliedschaft beginnen?,74337,1493,fr,"Die EU-Eintritt würde nicht unsere sozialen Rechte, die in der Schweiz besonders gering sind, zurückbringen, sondern sich in ein demokratisches Defizit und einen Eintritt in die neoliberale Spirale der europäischen Politik verändern.",AGAINST,25,90a1b356101c,Foreign Policy
Sollte die Schweizer Außenpolitik auf eine strengere Interpretation von Neutralität ausgerichtet sein?,74338,1497,fr,"Wir sind für klare Positionen und starke Verpflichtungen auf der internationalen Ebene, aber wir widersprechen uns tief der derzeitigen Außenpolitik der Schweiz.",AGAINST,0,90a1b356101c,Foreign Policy
"Glauben Sie, es sei gerechtfertigt, dass die Konföderation finanziell die Kinder außerhalb der Familie unterstützt?",74427,1434,fr,"Studien haben gezeigt, daß 1fr in die Kinderbetreuung investiert wird. Die Verteilung der erzeugten Einnahmen ist nicht für die Gemeinden, die die Hauptinvestoren sind, günstig.",FAVOR,100,1a317848efda,Welfare
"Sollte der Umrechnungssatz, der die Höhe des LPP-Renten (zweiter Pfeiler) regelt, an die Verlängerung der Lebenserwartung angepasst und von 6,8% auf 6,0% gesenkt werden?",74428,1438,fr,Die Zahlung muss vorrangig mit dem Kartenrente erfolgen.,AGAINST,25,1a317848efda,Welfare
Sollten Cannabis und seine Besitznahme für den persönlichen Gebrauch legalisiert werden?,74430,1456,fr,"Wir müssen realistisch sein: Der Kampf gegen die Verbraucher, die ihre Waren auf dem Schwarzmarkt kaufen müssen, fördert die Händler weitgehend.",FAVOR,75,1a317848efda,Society
Sollten verheiratete Paare als Einzelpersonen besteuert werden (Einzelsteuer)?,74431,1461,fr,Paare müssen nicht mehr Steuern zahlen als die Nebenmädchen.,AGAINST,25,1a317848efda,Finances
Sollten die erleichterten Einfuhren von Lebensmitteln aus der EU (Cassis de Dijon-Prinzip) ausgeschlossen werden?,74432,1471,fr,Das Prinzip des Cassis von Dijon hat seine Inkohärenz gezeigt.,FAVOR,75,1a317848efda,Economy
In den letzten Jahren sind die Regeln für den Erwerb und den Besitz von Waffen gestiegen.,74434,1488,fr,"Die Registrierungspflicht gilt für Personen und Einrichtungen, die Waffen für einen anerkannten sportlichen oder beruflichen Zweck verwenden.",FAVOR,100,1a317848efda,Security
Sollte das Strafrecht für Minderjährige in Zukunft mehr auf die Vollstreckung von langen Haftstrafen in geschlossenen Betrieben statt auf Maßnahmen zur sozialen Reintegration konzentrieren?,74435,1490,fr,"Die Gefängnisstrafe ist nicht die Lösung für Minderjährige, aber das Gefühl, manchmal unentgeltlich zu sein, muss verschwinden.",AGAINST,25,1a317848efda,Security
Sollte die Schweiz Verhandlungen über ein Freihandelsabkommen mit den USA beginnen?,74436,1495,fr,"Die Freizügigkeit, die ein Freihandelsgebiet verlangt, hat schädliche Auswirkungen, wenn die Regeln für die Produktion von Gütern und Dienstleistungen nicht gleichwertig sind.",AGAINST,25,1a317848efda,Foreign Policy
Sind Sie für eine Erhöhung des Rentenalters für Männer und Frauen (z.B. auf 67 Jahre)?,74498,1433,fr,"Wir sind gegen jede Erhöhung, aber wir bekämpfen insbesondere das Berset-Paket, das die Erhöhung des Rentenalters für Frauen vorsieht.",AGAINST,0,61cf93fa1fe9,Welfare
"Würden Sie dafür sorgen, dass die zusätzlichen Leistungen für Familien mit niedrigem Einkommen auf nationaler Ebene eingeführt werden?",74501,1436,fr,"Wir müssen Familien unterstützen, besonders Familien, die Bedürfnisse haben",FAVOR,100,61cf93fa1fe9,Welfare
"Sollte der Umrechnungssatz, der die Höhe des LPP-Renten (zweiter Pfeiler) regelt, an die Verlängerung der Lebenserwartung angepasst und von 6,8% auf 6,0% gesenkt werden?",74502,1438,fr,"Und wir werden gegen das Berset-Paket kämpfen, das eine Senkung der Einkünfte vorsieht.",AGAINST,0,61cf93fa1fe9,Welfare
Würden Sie eine Frauenquote in den Verwaltungsräten und Verwaltungsräten der börsennotierten Unternehmen einführen?,74508,1457,fr,"Die Kommission hat die Kommission mit der Kommission übermittelt, wie sie die Maßnahmen zur Förderung der beruflichen Bildung und der beruflichen Bildung in den Mitgliedstaaten und in den Mitgliedstaaten erarbeitet.",FAVOR,75,61cf93fa1fe9,Society
"Sollten die Bundesrepublik und die Kantone im Rahmen der dritten Reform der Unternehmensbesteuerung (RTE III) Steuersatzverluste akzeptieren, um internationale Unternehmen in der Schweiz zu halten, die leichter verlegt werden können?",74510,1463,fr,"Wir werden gegen diese Reform kämpfen, die die öffentlichen Finanzen schädigen und die Abbau von öffentlichen Dienstleistungen rechtfertigen wird.",AGAINST,0,61cf93fa1fe9,Finances
Sind Sie für ein Mindestlohn von CHF 4000 für alle Arbeitnehmer (für eine Vollzeitstelle)?,74512,1467,fr,Wir haben auch die Initiativen der Kantone gestartet.,FAVOR,100,61cf93fa1fe9,Economy
Sollten die Direktzahlungen zur Förderung der biologischen Produktion zu Lasten der herkömmlichen landwirtschaftlichen Betriebe erhöht werden?,74514,1469,fr,In diesem Sinne sind wir an der Initiative für Lebensmittelsowährungsstaatlichkeit beteiligt.,FAVOR,100,61cf93fa1fe9,Economy
Sind Sie für die vollständige Liberalisierung des Strommarktes (auch für KMU und Privathaushalte)?,74516,1474,fr,Wir hatten das erste Referendum zur Verteidigung dieser Liberalisierung abgehalten.,AGAINST,0,61cf93fa1fe9,Infrastructure & Environment
"Sollten die Umwelt- und Landschaftsschutzrichtlinien erleichtert werden, um den Bau und den Ausbau von Wind-, Solar- und Wasserkraftwerken zu fördern?",74518,1476,fr,"Die Kommission hat die Kommission mit der Kommission übermittelt, wie sie die Maßnahmen zur Verbesserung der Umweltpolitik und zur Verbesserung der Umweltpolitik im Rahmen der Europäischen Union und der Europäischen Union ergreifen soll.",FAVOR,75,61cf93fa1fe9,Infrastructure & Environment
"Eine CO2-Steuer, die bisher auf fossilen Brennstoffen (Masto, Erdgas) gilt, sollte diese auf Brennstoffe (z.B. Erdgas, Erdgas) ausgeweitet werden?",74519,1477,fr,Mit einer Verbrauchsteuer,FAVOR,100,61cf93fa1fe9,Infrastructure & Environment
Die Kommission hat die Kommission mit der Erörterung der Kommission über die Einführung eines neuen Systems zur Verbesserung der Verkehrssicherheit in Europa gefordert.,74521,1481,fr,Wir sind aktiv am Referendum gegen den zweiten Rohr.,AGAINST,0,61cf93fa1fe9,Infrastructure & Environment
Sind Sie für eine erhebliche Reduktion der Armee auf 100.000 Mann?,74523,1487,fr,Die Reduktion der Armee wird nicht mehr erfolgen.,FAVOR,100,61cf93fa1fe9,Security
Sollte die Schweiz in den nächsten vier Jahren Verhandlungen über ihr EU-Mitgliedschaft beginnen?,74526,1493,fr,"Die EU-Eingliederung würde nicht unsere sozialen Rechte, die besonders in der Schweiz schwach sind, zurückbringen, sondern sich in ein demokratisches Defizit verwandeln.",AGAINST,25,61cf93fa1fe9,Foreign Policy
Sollte die Schweizer Außenpolitik auf eine strengere Interpretation von Neutralität ausgerichtet sein?,74527,1497,fr,"Wir sind für klare Positionen, aber wir widersprechen der Schweizer Außenpolitik.",AGAINST,25,61cf93fa1fe9,Foreign Policy
"Glauben Sie, es sei gerechtfertigt, dass die Konföderation finanziell die Kinder außerhalb der Familie unterstützt?",74676,1434,fr,"Die Kinder außerhalb der Familie müssen als Plan B für Familien angesehen werden, die nicht selbst auf sie aufpassen können.",AGAINST,25,d79fe9ec6512,Welfare
"Sollte der Umrechnungssatz, der die Höhe des LPP-Renten (zweiter Pfeiler) regelt, an die Verlängerung der Lebenserwartung angepasst und von 6,8% auf 6,0% gesenkt werden?",74677,1438,fr,Ein einfacher Anpassungsansatz an die niedrigere Umrechnung ist keine langfristige Lösung.,AGAINST,25,d79fe9ec6512,Welfare
Sind Sie für eine erhebliche Reduktion der Armee auf 100.000 Mann?,74678,1487,fr,"Die Frage nach dem Personal hängt von der Frage nach den Aufgaben der Armee ab. Das Wichtigste ist, eine Armee zu haben, die den Aufgaben und Bedürfnissen der Nation angepasst ist.",AGAINST,25,d79fe9ec6512,Security
Die Schwerheit der Verkehrsverkehrsgesetze in der Schweiz ist eine der strengsten (Verordnung über Fahrer) - sollte diese gelöstiger werden?,74679,1491,fr,"Es geht nicht mehr darum, Unrecht zu begehen, sondern um die Frage, ob ein Autofahrer einfacher als ein Vergewaltiger für Gerechtigkeit zum Ziel kommt.",FAVOR,75,d79fe9ec6512,Security
Sollten zusätzlich zu der bestehenden Mutterschaftsversicherung mehrere Wochen bezahlter Elternzeit eingeführt werden?,74770,1435,fr,"Ich bin jedoch für einen Urlaub, der im Rahmen der Mutterschaftsversicherung und ohne Kostenanstieg unterliegt, der zwischen Vater und Mutter verteilt werden kann.",AGAINST,0,ffdc4154e028,Welfare
Sollte der Staat sich stärker für eine Gleichberechtigung der Bildungschancen einsetzen (z.B. mit Kupons für Nachholkurse für Schüler aus niedrigen Einkommen)?,74774,1443,fr,Die Länder der Kantone müssen den guten Willen der Niedrigen durch Zinslose Darlehen und Stipendien unterstützen.,AGAINST,0,ffdc4154e028,Education
Sind Sie für eine Harmonisierung der Studienprogramme zwischen den Kantonen (z.B. durch Lehrplan 21 oder PER)?,74775,1444,fr,"Die Kantonische Autonomie in der Ausbildung muss erhalten werden, um eine Niederlage zu vermeiden und eine schlankere Steuerung zu ermöglichen, die den Realität der Lage entspricht.",AGAINST,0,ffdc4154e028,Education
Sollte in allen Kantonen eine zweite nationale Sprache in der Grundschule unterrichtet werden?,74776,1445,fr,"Ja, für die Priorität des Lehrens einer nationalen Sprache, aber dies muss die Wahl der Kantone bleiben und nicht auf Bundesebene verhängt werden. Nicht auf eine dritte Sprache. Die Methoden zur Sprachenbewusstsein bringen nicht die erwarteten Ergebnisse. So wie eine erste Fremdsprache ernsthaft zu beginnen, die sich bereits oft zu zwei gesprochenen Sprachen hinzufügt, anstatt Kinder in Spritze zu ertrinken.",FAVOR,75,ffdc4154e028,Education
Nach dem Konzept der Integrationsschule werden Kinder mit Lernschwierigkeiten oder Behinderungen im Prinzip in normale Klassen eingebunden.,74777,1446,fr,"Das Konzept der Integrationsschule ist ein schönes Konzept, das sich schnell mit der Realität auseinandersetzt. Wenn es behinderte Kinder gibt, die sich leicht in eine normale Klasse integrieren und von dieser Integration zum großen Freude der ganzen Klasse profitieren, dann ist es auch für diejenigen, für die diese Integration eine zusätzliche Schwierigkeit sein wird oder deren Zusammenschluss zu dem von anderen Kindern mit anderen Behinderungen die Klasse unkontrollierbar macht.",AGAINST,25,ffdc4154e028,Education
"Sollte die Schweiz mehr Flüchtlingsklassen (Flüchtlingskontingente) aufnehmen, die direkt aus Krisengebieten kommen und für die das UNHCR nach Aufnahmemitgliedern sucht?",74780,1453,fr,"Die Schweiz muss ihre Maßnahmen gegenüber Flüchtlingen fortsetzen, indem sie diejenigen akzeptiert, die ihre Integration in die Lage versetzen können, aber die meisten ihrer Maßnahmen müssen in den benachbarten Gebieten der Konfliktgebiete durchgeführt werden, da Geld in diese Gebiete viel besser für gezielte Hilfe investiert wird, während sie den Luftangriff vermeidet, der dazu führt, dass Menschenmengen ihr Leben riskieren, um das Mittelmeer zu überqueren.",AGAINST,0,ffdc4154e028,Immigration
Würden Sie eine Frauenquote in den Verwaltungsräten und Verwaltungsräten der börsennotierten Unternehmen einführen?,74781,1457,fr,"Frauen in Quoten zu stellen ist der sicherste Weg, um die Stellung von Frauen in verantwortungsvollen Positionen zu unterschätzen.",AGAINST,0,ffdc4154e028,Society
Sollte die Konföderation sich von der Kulturförderung zurückziehen?,74782,1460,fr,"Die Kommission hat die Kommission mit der Kommission über die Einführung eines neuen Systems zur Förderung der Zusammenarbeit zwischen den Mitgliedstaaten und den Mitgliedstaaten übermittelt, um die Einführung eines neuen Systems zur Förderung der Zusammenarbeit zwischen den Mitgliedstaaten und den Mitgliedstaaten zu gewährleisten.",FAVOR,75,ffdc4154e028,Society
Sollten verheiratete Paare als Einzelpersonen besteuert werden (Einzelsteuer)?,74783,1461,fr,"Die Spaltung, eine gemeinsame Steuer, die den Ehepaaren zu einem Anteil von halb oder etwas mehr ihres Einkommens zuzulegen ist, scheint eine geeignetere Maßnahme zu sein.",AGAINST,25,ffdc4154e028,Finances
"Sollten die Bundesrepublik und die Kantone im Rahmen der dritten Reform der Unternehmensbesteuerung (RTE III) Steuersatzverluste akzeptieren, um internationale Unternehmen in der Schweiz zu halten, die leichter verlegt werden können?",74784,1463,fr,"Da sich dieser Steuerverlust nicht oder kaum auf die Gemeinden bezieht, die sich zunehmend schwer damit zu tun haben, ihr Budget zu kontrollieren, da die Kantonensteuer stark sind, hat diese Reform den Vorteil, die SME-Steuer erheblich zu senken (vorgesagt von 23 bis 13,8% bei Vaud), und so ist sie für die lokale Wirtschaft von Vorteil.",FAVOR,100,ffdc4154e028,Finances
